tract_id,pct_land
12071050306,96.09714392540873
12071000503,99.25578362762984
12071010307,88.77275298395128
12071010404,92.35108572146089
12071010305,82.53368017375836
12071060102,41.78692236887736
12071000600,96.1208738154443
12071000900,22.02498382184498
12071000800,23.055073100069308
12071010501,93.00877621034113
12071030201,88.12062968577371
12071001401,97.84535746183508
12071070102,63.03106684312206
12071040209,99.38928769027923
12071040109,100.0
12071001101,99.53137048667752
12071040123,98.690309939681
12071030202,81.07206014693278
12071001402,97.11377769047522
12071010702,28.815687276572817
12071010701,44.34922507142882
12071040310,92.6573719184342
12071040118,100.0
12071040111,92.97754368182257
12071040117,95.96764632427744
12071050106,87.19921465500408
12071050205,86.68513856877514
12071060203,27.52546128175012
12071001911,53.25064109270784
12071060300,34.48372735614731
12071080100,20.291518277122496
12071001915,45.394592684141976
12071001913,91.5719909119592
12071060201,45.94528485977924
12071060202,56.59459203777909
12071010302,95.64277730208468
12071010303,91.0785467705709
12071010411,78.4774786185164
12071020201,98.58162710114384
12071040210,95.45491974786036
12071030100,95.81432549931694
12071050312,97.94731855824297
12071050104,62.93320200492494
12071080204,37.44652544190723
12071990000,0.0
12071070101,28.231520133077083
12071020202,96.536726555239
12071040206,96.4195250388627
12071050601,86.91849522421819
12071040120,90.97489606534846
12071050105,94.83682907345798
12071001912,92.63667295351527
12071040127,98.94974743697146
12071040113,98.59083634767866
12071010412,91.24404158382387
12071040126,99.33935372321783
12071050204,99.08801907557945
12071080202,60.833693150407754
12071040314,99.16819907180032
12071040207,98.47951983401462
12071040125,93.18262135461445
12071040121,99.85949731747755
12071040122,99.97064943299941
12071050206,99.21776502660411
12071040131,97.85969043238516
12071040134,95.12652730397565
12071040313,98.25662007711962
12071010601,90.16529019023912
