tract_id,county_fips,n_units,MBT,pct_share,n_buildings,avg_sq_ft,TIV_per_unit,TIV_total,peak_gust_mph
12071020700,12071,511,C1,0.05,26,2000.0,280000.0,7280000.0,145.7
12071020700,12071,511,S1,0.03,15,2200.0,341000.0,5115000.0,145.7
12071040302,12071,530,W1,0.52,276,1800.0,198000.0,54648000.0,142.4
12071040302,12071,530,MH,0.3,159,900.0,49500.0,7870500.0,142.4
12071040302,12071,530,M1,0.1,53,1600.0,192000.0,10176000.0,142.4
12071040302,12071,530,C1,0.05,26,2000.0,280000.0,7280000.0,142.4
12071040302,12071,530,S1,0.03,16,2200.0,341000.0,5456000.0,142.4
12071001705,12071,249,W1,0.52,129,1800.0,198000.0,25542000.0,149.6
12071001705,12071,249,MH,0.3,75,900.0,49500.0,3712500.0,149.6
12071001705,12071,249,M1,0.1,25,1600.0,192000.0,4800000.0,149.6
12071001705,12071,249,C1,0.05,12,2000.0,280000.0,3360000.0,149.6
12071001705,12071,249,S1,0.03,7,2200.0,341000.0,2387000.0,149.6
12071001801,12071,462,W1,0.52,240,1800.0,198000.0,47520000.0,149.2
12071001801,12071,462,MH,0.3,139,900.0,49500.0,6880500.0,149.2
12071001801,12071,462,M1,0.1,46,1600.0,192000.0,8832000.0,149.2
12071001801,12071,462,C1,0.05,23,2000.0,280000.0,6440000.0,149.2
12071001801,12071,462,S1,0.03,14,2200.0,341000.0,4774000.0,149.2
12071001802,12071,324,W1,0.52,168,1800.0,198000.0,33264000.0,148.2
12071001802,12071,324,MH,0.3,97,900.0,49500.0,4801500.0,148.2
12071001802,12071,324,M1,0.1,32,1600.0,192000.0,6144000.0,148.2
12071001802,12071,324,C1,0.05,16,2000.0,280000.0,4480000.0,148.2
12071001802,12071,324,S1,0.03,10,2200.0,341000.0,3410000.0,148.2
12071040303,12071,785,W1,0.52,408,1800.0,198000.0,80784000.0,141.0
12071040303,12071,785,MH,0.3,236,900.0,49500.0,11682000.0,141.0
12071040303,12071,785,M1,0.1,78,1600.0,192000.0,14976000.0,141.0
12071040303,12071,785,C1,0.05,39,2000.0,280000.0,10920000.0,141.0
12071040303,12071,785,S1,0.03,24,2200.0,341000.0,8184000.0,141.0
12071040304,12071,470,W1,0.52,244,1800.0,198000.0,48312000.0,142.0
12071040304,12071,470,MH,0.3,141,900.0,49500.0,6979500.0,142.0
12071040304,12071,470,M1,0.1,47,1600.0,192000.0,9024000.0,142.0
12071040304,12071,470,C1,0.05,24,2000.0,280000.0,6720000.0,142.0
12071040304,12071,470,S1,0.03,14,2200.0,341000.0,4774000.0,142.0
12071040305,12071,227,W1,0.52,118,1800.0,198000.0,23364000.0,141.0
12071040305,12071,227,MH,0.3,68,900.0,49500.0,3366000.0,141.0
12071040305,12071,227,M1,0.1,23,1600.0,192000.0,4416000.0,141.0
12071040305,12071,227,C1,0.05,11,2000.0,280000.0,3080000.0,141.0
12071040305,12071,227,S1,0.03,7,2200.0,341000.0,2387000.0,141.0
12071060101,12071,190,W1,0.52,99,1800.0,198000.0,19602000.0,148.4
12071060101,12071,190,MH,0.3,57,900.0,49500.0,2821500.0,148.4
12071060101,12071,190,M1,0.1,19,1600.0,192000.0,3648000.0,148.4
12071060101,12071,190,C1,0.05,10,2000.0,280000.0,2800000.0,148.4
12071060101,12071,190,S1,0.03,6,2200.0,341000.0,2046000.0,148.4
12071001502,12071,152,W1,0.52,79,1800.0,198000.0,15642000.0,150.3
12071001502,12071,152,MH,0.3,46,900.0,49500.0,2277000.0,150.3
12071001502,12071,152,M1,0.1,15,1600.0,192000.0,2880000.0,150.3
12071001502,12071,152,C1,0.05,8,2000.0,280000.0,2240000.0,150.3
12071001502,12071,152,S1,0.03,5,2200.0,341000.0,1705000.0,150.3
12071050305,12071,1117,W1,0.52,581,1800.0,198000.0,115038000.0,132.9
12071050305,12071,1117,MH,0.3,335,900.0,49500.0,16582500.0,132.9
12071050305,12071,1117,M1,0.1,112,1600.0,192000.0,21504000.0,132.9
12071050305,12071,1117,C1,0.05,56,2000.0,280000.0,15680000.0,132.9
12071050305,12071,1117,S1,0.03,34,2200.0,341000.0,11594000.0,132.9
12071040308,12071,1367,W1,0.52,711,1800.0,198000.0,140778000.0,131.8
12071040308,12071,1367,MH,0.3,410,900.0,49500.0,20295000.0,131.8
12071040308,12071,1367,M1,0.1,137,1600.0,192000.0,26304000.0,131.8
12071040308,12071,1367,C1,0.05,68,2000.0,280000.0,19040000.0,131.8
12071040308,12071,1367,S1,0.03,41,2200.0,341000.0,13981000.0,131.8
12071001903,12071,572,W1,0.52,297,1800.0,198000.0,58806000.0,147.5
12071001903,12071,572,MH,0.3,172,900.0,49500.0,8514000.0,147.5
12071001903,12071,572,M1,0.1,57,1600.0,192000.0,10944000.0,147.5
12071001903,12071,572,C1,0.05,29,2000.0,280000.0,8120000.0,147.5
12071001903,12071,572,S1,0.03,17,2200.0,341000.0,5797000.0,147.5
12071001908,12071,1315,W1,0.52,684,1800.0,198000.0,135432000.0,148.9
12071001908,12071,1315,MH,0.3,394,900.0,49500.0,19503000.0,148.9
12071001908,12071,1315,M1,0.1,132,1600.0,192000.0,25344000.0,148.9
12071001908,12071,1315,C1,0.05,66,2000.0,280000.0,18480000.0,148.9
12071001908,12071,1315,S1,0.03,39,2200.0,341000.0,13299000.0,148.9
12071000700,12071,171,W1,0.52,89,1800.0,198000.0,17622000.0,151.1
12071000700,12071,171,MH,0.3,51,900.0,49500.0,2524500.0,151.1
12071000700,12071,171,M1,0.1,17,1600.0,192000.0,3264000.0,151.1
12071000700,12071,171,C1,0.05,9,2000.0,280000.0,2520000.0,151.1
12071000700,12071,171,S1,0.03,5,2200.0,341000.0,1705000.0,151.1
12071090100,12071,2115,W1,0.52,1100,1800.0,198000.0,217800000.0,126.6
12071090100,12071,2115,MH,0.3,634,900.0,49500.0,31383000.0,126.6
12071090100,12071,2115,M1,0.1,212,1600.0,192000.0,40704000.0,126.6
12071090100,12071,2115,C1,0.05,106,2000.0,280000.0,29680000.0,126.6
12071090100,12071,2115,S1,0.03,63,2200.0,341000.0,21483000.0,126.6
12071050306,12071,400,W1,0.52,208,1800.0,198000.0,41184000.0,137.5
12071050306,12071,400,MH,0.3,120,900.0,49500.0,5940000.0,137.5
12071050306,12071,400,M1,0.1,40,1600.0,192000.0,7680000.0,137.5
12071050306,12071,400,C1,0.05,20,2000.0,280000.0,5600000.0,137.5
12071050306,12071,400,S1,0.03,12,2200.0,341000.0,4092000.0,137.5
12071000503,12071,244,W1,0.52,127,1800.0,198000.0,25146000.0,151.9
12071000503,12071,244,MH,0.3,73,900.0,49500.0,3613500.0,151.9
12071000503,12071,244,M1,0.1,24,1600.0,192000.0,4608000.0,151.9
12071000503,12071,244,C1,0.05,12,2000.0,280000.0,3360000.0,151.9
12071000503,12071,244,S1,0.03,7,2200.0,341000.0,2387000.0,151.9
12071010307,12071,461,W1,0.52,240,1800.0,198000.0,47520000.0,148.7
12071010307,12071,461,MH,0.3,138,900.0,49500.0,6831000.0,148.7
12071010307,12071,461,M1,0.1,46,1600.0,192000.0,8832000.0,148.7
12071010307,12071,461,C1,0.05,23,2000.0,280000.0,6440000.0,148.7
12071010307,12071,461,S1,0.03,14,2200.0,341000.0,4774000.0,148.7
12071010404,12071,709,W1,0.52,369,1800.0,198000.0,73062000.0,152.9
12071010404,12071,709,MH,0.3,213,900.0,49500.0,10543500.0,152.9
12071010404,12071,709,M1,0.1,71,1600.0,192000.0,13632000.0,152.9
12071010404,12071,709,C1,0.05,35,2000.0,280000.0,9800000.0,152.9
12071010404,12071,709,S1,0.03,21,2200.0,341000.0,7161000.0,152.9
12071010305,12071,351,W1,0.52,183,1800.0,198000.0,36234000.0,146.2
12071010305,12071,351,MH,0.3,105,900.0,49500.0,5197500.0,146.2
12071010305,12071,351,M1,0.1,35,1600.0,192000.0,6720000.0,146.2
12071010305,12071,351,C1,0.05,18,2000.0,280000.0,5040000.0,146.2
12071010305,12071,351,S1,0.03,11,2200.0,341000.0,3751000.0,146.2
12071060102,12071,500,W1,0.52,260,1800.0,198000.0,51480000.0,148.4
12071060102,12071,500,MH,0.3,150,900.0,49500.0,7425000.0,148.4
12071060102,12071,500,M1,0.1,50,1600.0,192000.0,9600000.0,148.4
12071060102,12071,500,C1,0.05,25,2000.0,280000.0,7000000.0,148.4
12071060102,12071,500,S1,0.03,15,2200.0,341000.0,5115000.0,148.4
12071000600,12071,372,W1,0.52,193,1800.0,198000.0,38214000.0,151.8
12071000600,12071,372,MH,0.3,112,900.0,49500.0,5544000.0,151.8
12071000600,12071,372,M1,0.1,37,1600.0,192000.0,7104000.0,151.8
12071000600,12071,372,C1,0.05,19,2000.0,280000.0,5320000.0,151.8
12071000600,12071,372,S1,0.03,11,2200.0,341000.0,3751000.0,151.8
12071000900,12071,930,W1,0.52,484,1800.0,198000.0,95832000.0,147.0
12071000900,12071,930,MH,0.3,279,900.0,49500.0,13810500.0,147.0
12071000900,12071,930,M1,0.1,93,1600.0,192000.0,17856000.0,147.0
12071000900,12071,930,C1,0.05,46,2000.0,280000.0,12880000.0,147.0
12071000900,12071,930,S1,0.03,28,2200.0,341000.0,9548000.0,147.0
12071000800,12071,513,W1,0.52,267,1800.0,198000.0,52866000.0,149.4
12071000800,12071,513,MH,0.3,154,900.0,49500.0,7623000.0,149.4
12071000800,12071,513,M1,0.1,51,1600.0,192000.0,9792000.0,149.4
12071000800,12071,513,C1,0.05,26,2000.0,280000.0,7280000.0,149.4
12071000800,12071,513,S1,0.03,15,2200.0,341000.0,5115000.0,149.4
12071010501,12071,225,W1,0.52,117,1800.0,198000.0,23166000.0,150.9
12071010501,12071,225,MH,0.3,68,900.0,49500.0,3366000.0,150.9
12071010501,12071,225,M1,0.1,22,1600.0,192000.0,4224000.0,150.9
12071010501,12071,225,C1,0.05,11,2000.0,280000.0,3080000.0,150.9
12071010501,12071,225,S1,0.03,7,2200.0,341000.0,2387000.0,150.9
12071030201,12071,708,W1,0.52,368,1800.0,198000.0,72864000.0,146.5
12071030201,12071,708,MH,0.3,212,900.0,49500.0,10494000.0,146.5
12071030201,12071,708,M1,0.1,71,1600.0,192000.0,13632000.0,146.5
12071030201,12071,708,C1,0.05,35,2000.0,280000.0,9800000.0,146.5
12071030201,12071,708,S1,0.03,21,2200.0,341000.0,7161000.0,146.5
12071001401,12071,223,W1,0.52,116,1800.0,198000.0,22968000.0,150.2
12071001401,12071,223,MH,0.3,67,900.0,49500.0,3316500.0,150.2
12071001401,12071,223,M1,0.1,22,1600.0,192000.0,4224000.0,150.2
12071001401,12071,223,C1,0.05,11,2000.0,280000.0,3080000.0,150.2
12071001401,12071,223,S1,0.03,7,2200.0,341000.0,2387000.0,150.2
12071070102,12071,3656,W1,0.52,1901,1800.0,198000.0,376398000.0,144.5
12071070102,12071,3656,MH,0.3,1097,900.0,49500.0,54301500.0,144.5
12071070102,12071,3656,M1,0.1,366,1600.0,192000.0,70272000.0,144.5
12071070102,12071,3656,C1,0.05,183,2000.0,280000.0,51240000.0,144.5
12071070102,12071,3656,S1,0.03,110,2200.0,341000.0,37510000.0,144.5
12071040209,12071,2128,W1,0.52,1107,1800.0,198000.0,219186000.0,139.6
12071040209,12071,2128,MH,0.3,638,900.0,49500.0,31581000.0,139.6
12071040209,12071,2128,M1,0.1,213,1600.0,192000.0,40896000.0,139.6
12071040209,12071,2128,C1,0.05,106,2000.0,280000.0,29680000.0,139.6
12071040209,12071,2128,S1,0.03,64,2200.0,341000.0,21824000.0,139.6
12071040109,12071,340,W1,0.52,177,1800.0,198000.0,35046000.0,142.7
12071040109,12071,340,MH,0.3,102,900.0,49500.0,5049000.0,142.7
12071040109,12071,340,M1,0.1,34,1600.0,192000.0,6528000.0,142.7
12071040109,12071,340,C1,0.05,17,2000.0,280000.0,4760000.0,142.7
12071040109,12071,340,S1,0.03,10,2200.0,341000.0,3410000.0,142.7
12071001101,12071,211,W1,0.52,110,1800.0,198000.0,21780000.0,151.1
12071001101,12071,211,MH,0.3,63,900.0,49500.0,3118500.0,151.1
12071001101,12071,211,M1,0.1,21,1600.0,192000.0,4032000.0,151.1
12071001101,12071,211,C1,0.05,11,2000.0,280000.0,3080000.0,151.1
12071001101,12071,211,S1,0.03,6,2200.0,341000.0,2046000.0,151.1
12071040123,12071,3471,W1,0.52,1805,1800.0,198000.0,357390000.0,148.0
12071040123,12071,3471,MH,0.3,1041,900.0,49500.0,51529500.0,148.0
12071040123,12071,3471,M1,0.1,347,1600.0,192000.0,66624000.0,148.0
12071040123,12071,3471,C1,0.05,174,2000.0,280000.0,48720000.0,148.0
12071040123,12071,3471,S1,0.03,104,2200.0,341000.0,35464000.0,148.0
12071030202,12071,782,W1,0.52,407,1800.0,198000.0,80586000.0,148.5
12071030202,12071,782,MH,0.3,235,900.0,49500.0,11632500.0,148.5
12071030202,12071,782,M1,0.1,78,1600.0,192000.0,14976000.0,148.5
12071030202,12071,782,C1,0.05,39,2000.0,280000.0,10920000.0,148.5
12071030202,12071,782,S1,0.03,23,2200.0,341000.0,7843000.0,148.5
12071001402,12071,206,W1,0.52,107,1800.0,198000.0,21186000.0,150.2
12071001402,12071,206,MH,0.3,62,900.0,49500.0,3069000.0,150.2
12071001402,12071,206,M1,0.1,21,1600.0,192000.0,4032000.0,150.2
12071001402,12071,206,C1,0.05,10,2000.0,280000.0,2800000.0,150.2
12071001402,12071,206,S1,0.03,6,2200.0,341000.0,2046000.0,150.2
12071010702,12071,628,W1,0.52,327,1800.0,198000.0,64746000.0,145.9
12071010702,12071,628,MH,0.3,188,900.0,49500.0,9306000.0,145.9
12071010702,12071,628,M1,0.1,63,1600.0,192000.0,12096000.0,145.9
12071010702,12071,628,C1,0.05,31,2000.0,280000.0,8680000.0,145.9
12071010702,12071,628,S1,0.03,19,2200.0,341000.0,6479000.0,145.9
12071010701,12071,649,W1,0.52,337,1800.0,198000.0,66726000.0,146.1
12071010701,12071,649,MH,0.3,195,900.0,49500.0,9652500.0,146.1
12071010701,12071,649,M1,0.1,65,1600.0,192000.0,12480000.0,146.1
12071010701,12071,649,C1,0.05,32,2000.0,280000.0,8960000.0,146.1
12071010701,12071,649,S1,0.03,19,2200.0,341000.0,6479000.0,146.1
12071040310,12071,743,W1,0.52,386,1800.0,198000.0,76428000.0,138.4
12071040310,12071,743,MH,0.3,223,900.0,49500.0,11038500.0,138.4
12071040310,12071,743,M1,0.1,74,1600.0,192000.0,14208000.0,138.4
12071040310,12071,743,C1,0.05,37,2000.0,280000.0,10360000.0,138.4
12071040310,12071,743,S1,0.03,22,2200.0,341000.0,7502000.0,138.4
12071040118,12071,307,W1,0.52,160,1800.0,198000.0,31680000.0,135.5
12071040118,12071,307,MH,0.3,92,900.0,49500.0,4554000.0,135.5
12071040118,12071,307,M1,0.1,31,1600.0,192000.0,5952000.0,135.5
12071040118,12071,307,C1,0.05,15,2000.0,280000.0,4200000.0,135.5
12071040118,12071,307,S1,0.03,9,2200.0,341000.0,3069000.0,135.5
12071040111,12071,789,W1,0.52,410,1800.0,198000.0,81180000.0,145.7
12071040111,12071,789,MH,0.3,237,900.0,49500.0,11731500.0,145.7
12071040111,12071,789,M1,0.1,79,1600.0,192000.0,15168000.0,145.7
12071040111,12071,789,C1,0.05,39,2000.0,280000.0,10920000.0,145.7
12071040111,12071,789,S1,0.03,24,2200.0,341000.0,8184000.0,145.7
12071040117,12071,780,W1,0.52,406,1800.0,198000.0,80388000.0,149.3
12071040117,12071,780,MH,0.3,234,900.0,49500.0,11583000.0,149.3
12071040117,12071,780,M1,0.1,78,1600.0,192000.0,14976000.0,149.3
12071040117,12071,780,C1,0.05,39,2000.0,280000.0,10920000.0,149.3
12071040117,12071,780,S1,0.03,23,2200.0,341000.0,7843000.0,149.3
12071050106,12071,972,W1,0.52,505,1800.0,198000.0,99990000.0,147.3
12071050106,12071,972,MH,0.3,292,900.0,49500.0,14454000.0,147.3
12071050106,12071,972,M1,0.1,97,1600.0,192000.0,18624000.0,147.3
12071050106,12071,972,C1,0.05,49,2000.0,280000.0,13720000.0,147.3
12071050106,12071,972,S1,0.03,29,2200.0,341000.0,9889000.0,147.3
12071050205,12071,282,W1,0.52,147,1800.0,198000.0,29106000.0,146.1
12071050205,12071,282,MH,0.3,85,900.0,49500.0,4207500.0,146.1
12071050205,12071,282,M1,0.1,28,1600.0,192000.0,5376000.0,146.1
12071050205,12071,282,C1,0.05,14,2000.0,280000.0,3920000.0,146.1
12071050205,12071,282,S1,0.03,8,2200.0,341000.0,2728000.0,146.1
12071060203,12071,408,W1,0.52,212,1800.0,198000.0,41976000.0,145.0
12071060203,12071,408,MH,0.3,122,900.0,49500.0,6039000.0,145.0
12071060203,12071,408,M1,0.1,41,1600.0,192000.0,7872000.0,145.0
12071060203,12071,408,C1,0.05,20,2000.0,280000.0,5600000.0,145.0
12071060203,12071,408,S1,0.03,12,2200.0,341000.0,4092000.0,145.0
12071001911,12071,994,W1,0.52,517,1800.0,198000.0,102366000.0,149.7
12071001911,12071,994,MH,0.3,298,900.0,49500.0,14751000.0,149.7
12071001911,12071,994,M1,0.1,99,1600.0,192000.0,19008000.0,149.7
12071001911,12071,994,C1,0.05,50,2000.0,280000.0,14000000.0,149.7
12071001911,12071,994,S1,0.03,30,2200.0,341000.0,10230000.0,149.7
12071060300,12071,1504,W1,0.52,782,1800.0,198000.0,154836000.0,138.4
12071060300,12071,1504,MH,0.3,451,900.0,49500.0,22324500.0,138.4
12071060300,12071,1504,M1,0.1,150,1600.0,192000.0,28800000.0,138.4
12071060300,12071,1504,C1,0.05,75,2000.0,280000.0,21000000.0,138.4
12071060300,12071,1504,S1,0.03,45,2200.0,341000.0,15345000.0,138.4
12071080100,12071,7395,W1,0.52,3845,1800.0,198000.0,761310000.0,136.7
12071080100,12071,7395,MH,0.3,2218,900.0,49500.0,109791000.0,136.7
12071080100,12071,7395,M1,0.1,740,1600.0,192000.0,142080000.0,136.7
12071080100,12071,7395,C1,0.05,370,2000.0,280000.0,103600000.0,136.7
12071080100,12071,7395,S1,0.03,222,2200.0,341000.0,75702000.0,136.7
12071001915,12071,1441,W1,0.52,749,1800.0,198000.0,148302000.0,152.2
12071001915,12071,1441,MH,0.3,432,900.0,49500.0,21384000.0,152.2
12071001915,12071,1441,M1,0.1,144,1600.0,192000.0,27648000.0,152.2
12071001915,12071,1441,C1,0.05,72,2000.0,280000.0,20160000.0,152.2
12071001915,12071,1441,S1,0.03,43,2200.0,341000.0,14663000.0,152.2
12071001913,12071,153,W1,0.52,80,1800.0,198000.0,15840000.0,148.2
12071001913,12071,153,MH,0.3,46,900.0,49500.0,2277000.0,148.2
12071001913,12071,153,M1,0.1,15,1600.0,192000.0,2880000.0,148.2
12071001913,12071,153,C1,0.05,8,2000.0,280000.0,2240000.0,148.2
12071001913,12071,153,S1,0.03,5,2200.0,341000.0,1705000.0,148.2
12071060201,12071,262,W1,0.52,136,1800.0,198000.0,26928000.0,145.0
12071060201,12071,262,MH,0.3,79,900.0,49500.0,3910500.0,145.0
12071060201,12071,262,M1,0.1,26,1600.0,192000.0,4992000.0,145.0
12071060201,12071,262,C1,0.05,13,2000.0,280000.0,3640000.0,145.0
12071060201,12071,262,S1,0.03,8,2200.0,341000.0,2728000.0,145.0
12071060202,12071,246,W1,0.52,128,1800.0,198000.0,25344000.0,145.0
12071060202,12071,246,MH,0.3,74,900.0,49500.0,3663000.0,145.0
12071060202,12071,246,M1,0.1,25,1600.0,192000.0,4800000.0,145.0
12071060202,12071,246,C1,0.05,12,2000.0,280000.0,3360000.0,145.0
12071060202,12071,246,S1,0.03,7,2200.0,341000.0,2387000.0,145.0
12071010302,12071,511,W1,0.52,266,1800.0,198000.0,52668000.0,146.0
12071010302,12071,511,MH,0.3,153,900.0,49500.0,7573500.0,146.0
12071010302,12071,511,M1,0.1,51,1600.0,192000.0,9792000.0,146.0
12071010302,12071,511,C1,0.05,26,2000.0,280000.0,7280000.0,146.0
12071010302,12071,511,S1,0.03,15,2200.0,341000.0,5115000.0,146.0
12071010303,12071,378,W1,0.52,197,1800.0,198000.0,39006000.0,148.7
12071010303,12071,378,MH,0.3,113,900.0,49500.0,5593500.0,148.7
12071010303,12071,378,M1,0.1,38,1600.0,192000.0,7296000.0,148.7
12071010303,12071,378,C1,0.05,19,2000.0,280000.0,5320000.0,148.7
12071010303,12071,378,S1,0.03,11,2200.0,341000.0,3751000.0,148.7
12071010411,12071,319,W1,0.52,166,1800.0,198000.0,32868000.0,152.6
12071010411,12071,319,MH,0.3,96,900.0,49500.0,4752000.0,152.6
12071010411,12071,319,M1,0.1,32,1600.0,192000.0,6144000.0,152.6
12071010411,12071,319,C1,0.05,16,2000.0,280000.0,4480000.0,152.6
12071010411,12071,319,S1,0.03,10,2200.0,341000.0,3410000.0,152.6
12071020201,12071,1580,W1,0.52,822,1800.0,198000.0,162756000.0,152.0
12071020201,12071,1580,MH,0.3,474,900.0,49500.0,23463000.0,152.0
12071020201,12071,1580,M1,0.1,158,1600.0,192000.0,30336000.0,152.0
12071020201,12071,1580,C1,0.05,79,2000.0,280000.0,22120000.0,152.0
12071020201,12071,1580,S1,0.03,47,2200.0,341000.0,16027000.0,152.0
12071040210,12071,1365,W1,0.52,710,1800.0,198000.0,140580000.0,142.5
12071040210,12071,1365,MH,0.3,410,900.0,49500.0,20295000.0,142.5
12071040210,12071,1365,M1,0.1,136,1600.0,192000.0,26112000.0,142.5
12071040210,12071,1365,C1,0.05,68,2000.0,280000.0,19040000.0,142.5
12071040210,12071,1365,S1,0.03,41,2200.0,341000.0,13981000.0,142.5
12071030100,12071,5561,W1,0.52,2892,1800.0,198000.0,572616000.0,146.5
12071030100,12071,5561,MH,0.3,1668,900.0,49500.0,82566000.0,146.5
12071030100,12071,5561,M1,0.1,556,1600.0,192000.0,106752000.0,146.5
12071030100,12071,5561,C1,0.05,278,2000.0,280000.0,77840000.0,146.5
12071030100,12071,5561,S1,0.03,167,2200.0,341000.0,56947000.0,146.5
12071050312,12071,12518,W1,0.52,6509,1800.0,198000.0,1288782000.0,125.5
12071050312,12071,12518,MH,0.3,3755,900.0,49500.0,185872500.0,125.5
12071050312,12071,12518,M1,0.1,1252,1600.0,192000.0,240384000.0,125.5
12071050312,12071,12518,C1,0.05,626,2000.0,280000.0,175280000.0,125.5
12071050312,12071,12518,S1,0.03,376,2200.0,341000.0,128216000.0,125.5
12071050104,12071,1340,W1,0.52,697,1800.0,198000.0,138006000.0,144.3
12071050104,12071,1340,MH,0.3,402,900.0,49500.0,19899000.0,144.3
12071050104,12071,1340,M1,0.1,134,1600.0,192000.0,25728000.0,144.3
12071050104,12071,1340,C1,0.05,67,2000.0,280000.0,18760000.0,144.3
12071050104,12071,1340,S1,0.03,40,2200.0,341000.0,13640000.0,144.3
12071080204,12071,5339,W1,0.52,2776,1800.0,198000.0,549648000.0,149.9
12071080204,12071,5339,MH,0.3,1602,900.0,49500.0,79299000.0,149.9
12071080204,12071,5339,M1,0.1,534,1600.0,192000.0,102528000.0,149.9
12071080204,12071,5339,C1,0.05,267,2000.0,280000.0,74760000.0,149.9
12071080204,12071,5339,S1,0.03,160,2200.0,341000.0,54560000.0,149.9
12071990000,12071,105483,W1,0.52,54851,1800.0,198000.0,10860498000.0,143.5
12071990000,12071,105483,MH,0.3,31645,900.0,49500.0,1566427500.0,143.5
12071990000,12071,105483,M1,0.1,10548,1600.0,192000.0,2025216000.0,143.5
12071990000,12071,105483,C1,0.05,5274,2000.0,280000.0,1476720000.0,143.5
12071990000,12071,105483,S1,0.03,3164,2200.0,341000.0,1078924000.0,143.5
12071070101,12071,6614,W1,0.52,3439,1800.0,198000.0,680922000.0,127.5
12071070101,12071,6614,MH,0.3,1984,900.0,49500.0,98208000.0,127.5
12071070101,12071,6614,M1,0.1,661,1600.0,192000.0,126912000.0,127.5
12071070101,12071,6614,C1,0.05,331,2000.0,280000.0,92680000.0,127.5
12071070101,12071,6614,S1,0.03,198,2200.0,341000.0,67518000.0,127.5
12071020202,12071,2625,W1,0.52,1365,1800.0,198000.0,270270000.0,152.6
12071020202,12071,2625,MH,0.3,788,900.0,49500.0,39006000.0,152.6
12071020202,12071,2625,M1,0.1,262,1600.0,192000.0,50304000.0,152.6
12071020202,12071,2625,C1,0.05,131,2000.0,280000.0,36680000.0,152.6
12071020202,12071,2625,S1,0.03,79,2200.0,341000.0,26939000.0,152.6
12071040206,12071,1687,W1,0.52,877,1800.0,198000.0,173646000.0,141.9
12071040206,12071,1687,MH,0.3,506,900.0,49500.0,25047000.0,141.9
12071040206,12071,1687,M1,0.1,169,1600.0,192000.0,32448000.0,141.9
12071040206,12071,1687,C1,0.05,84,2000.0,280000.0,23520000.0,141.9
12071040206,12071,1687,S1,0.03,51,2200.0,341000.0,17391000.0,141.9
12071050601,12071,378,W1,0.52,197,1800.0,198000.0,39006000.0,128.3
12071050601,12071,378,MH,0.3,113,900.0,49500.0,5593500.0,128.3
12071050601,12071,378,M1,0.1,38,1600.0,192000.0,7296000.0,128.3
12071050601,12071,378,C1,0.05,19,2000.0,280000.0,5320000.0,128.3
12071050601,12071,378,S1,0.03,11,2200.0,341000.0,3751000.0,128.3
12071040120,12071,261,W1,0.52,136,1800.0,198000.0,26928000.0,138.3
12071040120,12071,261,MH,0.3,78,900.0,49500.0,3861000.0,138.3
12071040120,12071,261,M1,0.1,26,1600.0,192000.0,4992000.0,138.3
12071040120,12071,261,C1,0.05,13,2000.0,280000.0,3640000.0,138.3
12071040120,12071,261,S1,0.03,8,2200.0,341000.0,2728000.0,138.3
12071050105,12071,648,W1,0.52,337,1800.0,198000.0,66726000.0,148.5
12071050105,12071,648,MH,0.3,194,900.0,49500.0,9603000.0,148.5
12071050105,12071,648,M1,0.1,65,1600.0,192000.0,12480000.0,148.5
12071050105,12071,648,C1,0.05,32,2000.0,280000.0,8960000.0,148.5
12071050105,12071,648,S1,0.03,19,2200.0,341000.0,6479000.0,148.5
12071001912,12071,192,W1,0.52,100,1800.0,198000.0,19800000.0,148.5
12071001912,12071,192,MH,0.3,58,900.0,49500.0,2871000.0,148.5
12071001912,12071,192,M1,0.1,19,1600.0,192000.0,3648000.0,148.5
12071001912,12071,192,C1,0.05,10,2000.0,280000.0,2800000.0,148.5
12071001912,12071,192,S1,0.03,6,2200.0,341000.0,2046000.0,148.5
12071040127,12071,899,W1,0.52,467,1800.0,198000.0,92466000.0,143.0
12071040127,12071,899,MH,0.3,270,900.0,49500.0,13365000.0,143.0
12071040127,12071,899,M1,0.1,90,1600.0,192000.0,17280000.0,143.0
12071040127,12071,899,C1,0.05,45,2000.0,280000.0,12600000.0,143.0
12071040127,12071,899,S1,0.03,27,2200.0,341000.0,9207000.0,143.0
12071040113,12071,1244,W1,0.52,647,1800.0,198000.0,128106000.0,146.0
12071040113,12071,1244,MH,0.3,373,900.0,49500.0,18463500.0,146.0
12071040113,12071,1244,M1,0.1,124,1600.0,192000.0,23808000.0,146.0
12071040113,12071,1244,C1,0.05,62,2000.0,280000.0,17360000.0,146.0
12071040113,12071,1244,S1,0.03,37,2200.0,341000.0,12617000.0,146.0
12071010412,12071,295,W1,0.52,153,1800.0,198000.0,30294000.0,152.6
12071010412,12071,295,MH,0.3,88,900.0,49500.0,4356000.0,152.6
12071010412,12071,295,M1,0.1,30,1600.0,192000.0,5760000.0,152.6
12071010412,12071,295,C1,0.05,15,2000.0,280000.0,4200000.0,152.6
12071010412,12071,295,S1,0.03,9,2200.0,341000.0,3069000.0,152.6
12071040126,12071,286,W1,0.52,149,1800.0,198000.0,29502000.0,143.1
12071040126,12071,286,MH,0.3,86,900.0,49500.0,4257000.0,143.1
12071040126,12071,286,M1,0.1,29,1600.0,192000.0,5568000.0,143.1
