tract_id,MBT,n_buildings,TIV_total,wind_mph,p_DS1,p_DS2,p_DS3,p_DS4,prob_DS0,prob_DS1,prob_DS2,prob_DS3,prob_DS4,MDR,expected_loss,bldgs_DS0,bldgs_DS1,bldgs_DS2,bldgs_DS3,bldgs_DS4
12071040212,MH,352,17424000.0,141.9,0.9911,0.9613,0.8725,0.7378,0.0089,0.0297,0.0889,0.1347,0.7378,0.8146,14193590.4,3.0,10.0,31.0,47.0,260.0
12071040212,M1,117,22464000.0,141.9,0.9414,0.7977,0.5819,0.3333,0.0586,0.1437,0.2158,0.2486,0.3333,0.482,10827648.0,7.0,17.0,25.0,29.0,39.0
12071040212,C1,59,16520000.0,141.9,0.8679,0.684,0.437,0.2021,0.1321,0.1839,0.247,0.2348,0.2021,0.3479,5747308.0,8.0,11.0,15.0,14.0,12.0
12071040212,S1,35,11935000.0,141.9,0.8679,0.684,0.437,0.2021,0.1321,0.1839,0.247,0.2348,0.2021,0.3479,4152186.5,5.0,6.0,9.0,8.0,7.0
12071050315,W1,175,34650000.0,133.6,0.9543,0.8275,0.6205,0.3704,0.0457,0.1268,0.207,0.2501,0.3704,0.5187,17972955.0,8.0,22.0,36.0,44.0,65.0
12071050315,MH,101,4999500.0,133.6,0.9867,0.9469,0.8383,0.6865,0.0133,0.0398,0.1086,0.1518,0.6865,0.7741,3870112.95,1.0,4.0,11.0,15.0,69.0
12071050315,M1,34,6528000.0,133.6,0.9184,0.7457,0.5137,0.2732,0.0816,0.1727,0.232,0.2405,0.2732,0.4201,2742412.8,3.0,6.0,8.0,8.0,9.0
12071050315,C1,17,4760000.0,133.6,0.8275,0.6205,0.3704,0.1572,0.1725,0.207,0.2501,0.2132,0.1572,0.2929,1394204.0,3.0,4.0,4.0,4.0,3.0
12071050315,S1,10,3410000.0,133.6,0.8275,0.6205,0.3704,0.1572,0.1725,0.207,0.2501,0.2132,0.1572,0.2929,998789.0,2.0,2.0,3.0,2.0,2.0
12071050318,W1,471,93258000.0,131.6,0.95,0.8163,0.604,0.3542,0.05,0.1337,0.2123,0.2497,0.3542,0.503,46908774.0,24.0,63.0,100.0,118.0,167.0
12071050318,MH,272,13464000.0,131.6,0.9854,0.9427,0.8289,0.673,0.0146,0.0427,0.1138,0.1559,0.673,0.7632,10275724.8,4.0,12.0,31.0,42.0,183.0
12071050318,M1,91,17472000.0,131.6,0.9117,0.7317,0.4965,0.2591,0.0883,0.18,0.2352,0.2375,0.2591,0.4049,7074412.8,8.0,16.0,21.0,22.0,24.0
12071050318,C1,45,12600000.0,131.6,0.8163,0.604,0.3542,0.147,0.1837,0.2123,0.2497,0.2072,0.147,0.2798,3525480.0,8.0,10.0,11.0,9.0,7.0
12071050318,S1,27,9207000.0,131.6,0.8163,0.604,0.3542,0.147,0.1837,0.2123,0.2497,0.2072,0.147,0.2798,2576118.6,5.0,6.0,7.0,6.0,4.0
12071050320,W1,252,49896000.0,139.3,0.9646,0.8563,0.665,0.4163,0.0354,0.1084,0.1913,0.2487,0.4163,0.5619,28036562.4,9.0,27.0,48.0,63.0,105.0
12071050320,MH,146,7227000.0,139.3,0.9899,0.9573,0.8626,0.7225,0.0101,0.0326,0.0947,0.1401,0.7225,0.8027,5801112.899999999,1.0,5.0,14.0,20.0,105.0
12071050320,M1,48,9216000.0,139.3,0.935,0.7825,0.5611,0.3143,0.065,0.1525,0.2214,0.2468,0.3143,0.4629,4266086.399999999,3.0,7.0,11.0,12.0,15.0
12071050320,C1,24,6720000.0,139.3,0.8563,0.665,0.4163,0.1876,0.1437,0.1913,0.2487,0.2287,0.1876,0.3306,2221632.0,3.0,5.0,6.0,5.0,5.0
12071050320,S1,15,5115000.0,139.3,0.8563,0.665,0.4163,0.1876,0.1437,0.1913,0.2487,0.2287,0.1876,0.3306,1691019.0,2.0,3.0,4.0,3.0,3.0
12071010418,W1,176,34848000.0,153.8,0.9817,0.9109,0.7608,0.5285,0.0183,0.0708,0.1501,0.2324,0.5285,0.6611,23038012.8,3.0,12.0,26.0,41.0,93.0
12071010418,MH,101,4999500.0,153.8,0.9949,0.9755,0.9098,0.799,0.0051,0.0195,0.0656,0.1108,0.799,0.8613,4306069.35,1.0,2.0,7.0,11.0,81.0
12071010418,M1,34,6528000.0,153.8,0.9638,0.8562,0.6688,0.4204,0.0362,0.1076,0.1874,0.2484,0.4204,0.5655,3691584.0,1.0,4.0,6.0,8.0,14.0
12071010418,C1,17,4760000.0,153.8,0.9109,0.7608,0.5285,0.2729,0.0891,0.1501,0.2324,0.2555,0.2729,0.427,2032520.0,2.0,3.0,4.0,4.0,5.0
12071010418,S1,10,3410000.0,153.8,0.9109,0.7608,0.5285,0.2729,0.0891,0.1501,0.2324,0.2555,0.2729,0.427,1456070.0,1.0,2.0,2.0,3.0,3.0
12071020103,W1,342,67716000.0,146.6,0.9746,0.8868,0.7164,0.4739,0.0254,0.0878,0.1704,0.2425,0.4739,0.6139,41570852.4,9.0,30.0,58.0,83.0,162.0
12071020103,MH,197,9751500.0,146.6,0.9929,0.9677,0.8887,0.7636,0.0071,0.0252,0.079,0.1251,0.7636,0.8346,8138601.9,1.0,5.0,16.0,25.0,150.0
12071020103,M1,66,12672000.0,146.6,0.9515,0.8229,0.6178,0.3677,0.0485,0.1286,0.2051,0.2501,0.3677,0.5159,6537484.800000001,3.0,8.0,14.0,17.0,24.0
12071020103,C1,33,9240000.0,146.6,0.8868,0.7164,0.4739,0.2294,0.1132,0.1704,0.2425,0.2445,0.2294,0.3793,3504732.0000000005,4.0,6.0,8.0,8.0,8.0
12071020103,S1,20,6820000.0,146.6,0.8868,0.7164,0.4739,0.2294,0.1132,0.1704,0.2425,0.2445,0.2294,0.3793,2586826.0,2.0,3.0,5.0,5.0,5.0
12071010110,W1,2052,406296000.0,156.0,0.9834,0.9173,0.7733,0.5446,0.0166,0.0661,0.144,0.2286,0.5446,0.6747,274127911.2,34.0,136.0,295.0,469.0,1118.0
12071010110,MH,1184,58608000.0,156.0,0.9954,0.9774,0.9155,0.8088,0.0046,0.018,0.062,0.1067,0.8088,0.8687,50912769.6,5.0,21.0,73.0,126.0,958.0
12071010110,M1,395,75840000.0,156.0,0.9669,0.8652,0.6834,0.4363,0.0331,0.1017,0.1818,0.2471,0.4363,0.5801,43994783.99999999,13.0,40.0,72.0,98.0,172.0
12071010110,C1,197,55160000.0,156.0,0.9173,0.7733,0.5446,0.2866,0.0827,0.144,0.2286,0.258,0.2866,0.4414,24347624.0,16.0,28.0,45.0,51.0,56.0
12071010110,S1,118,40238000.0,156.0,0.9173,0.7733,0.5446,0.2866,0.0827,0.144,0.2286,0.258,0.2866,0.4414,17761053.2,10.0,17.0,27.0,30.0,34.0
12071010111,W1,479,94842000.0,155.3,0.9829,0.9153,0.7694,0.5395,0.0171,0.0676,0.146,0.2299,0.5395,0.6704,63582076.8,8.0,32.0,70.0,110.0,258.0
12071010111,MH,276,13662000.0,155.3,0.9953,0.9768,0.9137,0.8057,0.0047,0.0184,0.0631,0.108,0.8057,0.8664,11836756.799999999,1.0,5.0,17.0,30.0,222.0
12071010111,M1,92,17664000.0,155.3,0.966,0.8624,0.6788,0.4313,0.034,0.1036,0.1836,0.2476,0.4313,0.5755,10165632.0,3.0,10.0,17.0,23.0,40.0
12071010111,C1,46,12880000.0,155.3,0.9153,0.7694,0.5395,0.2822,0.0847,0.146,0.2299,0.2573,0.2822,0.4368,5625984.0,4.0,7.0,11.0,12.0,13.0
12071010111,S1,28,9548000.0,155.3,0.9153,0.7694,0.5395,0.2822,0.0847,0.146,0.2299,0.2573,0.2822,0.4368,4170566.4000000004,2.0,4.0,6.0,7.0,8.0
12071040138,W1,8998,1781604000.0,136.2,0.9593,0.8412,0.6413,0.3914,0.0407,0.1181,0.1999,0.2499,0.3914,0.5387,959750074.8,366.0,1063.0,1799.0,2249.0,3522.0
12071040138,MH,5191,256954500.0,136.2,0.9883,0.952,0.8498,0.7034,0.0117,0.0364,0.1021,0.1465,0.7034,0.7875,202351668.75,61.0,189.0,530.0,760.0,3651.0
12071040138,M1,1730,332160000.0,136.2,0.9264,0.7631,0.5357,0.2918,0.0736,0.1634,0.2274,0.2438,0.2918,0.4397,146050752.0,127.0,283.0,393.0,422.0,505.0
12071040138,C1,865,242200000.0,136.2,0.8412,0.6413,0.3914,0.1708,0.1588,0.1999,0.2499,0.2206,0.1708,0.3101,75106220.0,137.0,173.0,216.0,191.0,148.0
12071040138,S1,519,176979000.0,136.2,0.8412,0.6413,0.3914,0.1708,0.1588,0.1999,0.2499,0.2206,0.1708,0.3101,54881187.9,82.0,104.0,130.0,114.0,89.0
12071050317,W1,173,34254000.0,131.2,0.9491,0.8139,0.6006,0.351,0.0509,0.1352,0.2133,0.2496,0.351,0.4998,17120149.2,9.0,23.0,37.0,43.0,61.0
12071050317,MH,100,4950000.0,131.2,0.9851,0.9419,0.827,0.6703,0.0149,0.0433,0.1149,0.1567,0.6703,0.761,3766950.0,1.0,4.0,11.0,16.0,67.0
12071050317,M1,33,6336000.0,131.2,0.9103,0.7289,0.4931,0.2563,0.0897,0.1815,0.2358,0.2368,0.2563,0.4019,2546438.4,3.0,6.0,8.0,8.0,8.0
12071050317,C1,17,4760000.0,131.2,0.8139,0.6006,0.351,0.145,0.1861,0.2133,0.2496,0.206,0.145,0.2772,1319472.0,3.0,4.0,4.0,4.0,2.0
12071050317,S1,10,3410000.0,131.2,0.8139,0.6006,0.351,0.145,0.1861,0.2133,0.2496,0.206,0.145,0.2772,945252.0,2.0,2.0,2.0,2.0,1.0
12071050502,W1,305,60390000.0,123.3,0.9277,0.7627,0.5309,0.2877,0.0723,0.165,0.2318,0.2432,0.2877,0.4358,26317962.0,22.0,50.0,71.0,74.0,88.0
12071050502,MH,176,8712000.0,123.3,0.9782,0.9215,0.7844,0.6123,0.0218,0.0567,0.1371,0.1721,0.6123,0.7132,6213398.399999999,4.0,10.0,24.0,30.0,108.0
12071050502,M1,59,11328000.0,123.3,0.8781,0.6671,0.4228,0.2026,0.1219,0.211,0.2443,0.2202,0.2026,0.3413,3866246.4,7.0,12.0,14.0,13.0,12.0
12071050502,C1,29,8120000.0,123.3,0.7627,0.5309,0.2877,0.1083,0.2373,0.2318,0.2432,0.1794,0.1083,0.227,1843240.0,7.0,7.0,7.0,5.0,3.0
12071050502,S1,18,6138000.0,123.3,0.7627,0.5309,0.2877,0.1083,0.2373,0.2318,0.2432,0.1794,0.1083,0.227,1393326.0,4.0,4.0,4.0,3.0,2.0
12071050501,W1,107,21186000.0,125.4,0.9341,0.7774,0.55,0.3044,0.0659,0.1567,0.2273,0.2456,0.3044,0.4531,9599376.6,7.0,17.0,24.0,26.0,33.0
12071050501,MH,62,3069000.0,125.4,0.9803,0.9275,0.7965,0.6284,0.0197,0.0528,0.131,0.1681,0.6284,0.7266,2229935.4,1.0,3.0,8.0,10.0,39.0
12071050501,M1,20,3840000.0,125.4,0.8876,0.6845,0.4417,0.2165,0.1124,0.2031,0.2427,0.2253,0.2165,0.3574,1372416.0,2.0,4.0,5.0,5.0,4.0
12071050501,C1,10,2800000.0,125.4,0.7774,0.55,0.3044,0.1176,0.2226,0.2273,0.2456,0.1868,0.1176,0.2401,672280.0,2.0,2.0,2.0,2.0,1.0
12071050501,S1,6,2046000.0,125.4,0.7774,0.55,0.3044,0.1176,0.2226,0.2273,0.2456,0.1868,0.1176,0.2401,491244.60000000003,1.0,1.0,1.0,1.0,1.0
12071050213,W1,145,28710000.0,141.2,0.9676,0.8648,0.679,0.4314,0.0324,0.1027,0.1859,0.2475,0.4314,0.5758,16531218.0,5.0,15.0,27.0,36.0,63.0
12071050213,MH,84,4158000.0,141.2,0.9908,0.9603,0.8699,0.7338,0.0092,0.0305,0.0904,0.1361,0.7338,0.8115,3374217.0,1.0,3.0,8.0,11.0,62.0
12071050213,M1,28,5376000.0,141.2,0.9398,0.7937,0.5763,0.3281,0.0602,0.1461,0.2174,0.2482,0.3281,0.4769,2563814.4,2.0,4.0,6.0,7.0,9.0
12071050213,C1,14,3920000.0,141.2,0.8648,0.679,0.4314,0.1982,0.1352,0.1859,0.2475,0.2332,0.1982,0.3433,1345736.0,2.0,3.0,3.0,3.0,3.0
12071050213,S1,8,2728000.0,141.2,0.8648,0.679,0.4314,0.1982,0.1352,0.1859,0.2475,0.2332,0.1982,0.3433,936522.4,1.0,1.0,2.0,2.0,2.0
12071010420,W1,449,88902000.0,155.3,0.9829,0.9153,0.7694,0.5395,0.0171,0.0676,0.146,0.2299,0.5395,0.6704,59599900.8,8.0,30.0,66.0,103.0,242.0
12071010420,MH,259,12820500.0,155.3,0.9953,0.9768,0.9137,0.8057,0.0047,0.0184,0.0631,0.108,0.8057,0.8664,11107681.2,1.0,5.0,16.0,28.0,209.0
12071010420,M1,86,16512000.0,155.3,0.966,0.8624,0.6788,0.4313,0.034,0.1036,0.1836,0.2476,0.4313,0.5755,9502656.0,3.0,9.0,16.0,21.0,37.0
12071010420,C1,43,12040000.0,155.3,0.9153,0.7694,0.5395,0.2822,0.0847,0.146,0.2299,0.2573,0.2822,0.4368,5259072.0,4.0,6.0,10.0,11.0,12.0
12071010420,S1,26,8866000.0,155.3,0.9153,0.7694,0.5395,0.2822,0.0847,0.146,0.2299,0.2573,0.2822,0.4368,3872668.8000000003,2.0,4.0,6.0,7.0,7.0
12071040135,W1,337,66726000.0,148.8,0.977,0.8947,0.7306,0.4908,0.023,0.0823,0.1642,0.2397,0.4908,0.6288,41957308.800000004,8.0,28.0,55.0,81.0,165.0
12071040135,MH,195,9652500.0,148.8,0.9936,0.9703,0.8956,0.775,0.0064,0.0233,0.0747,0.1207,0.775,0.8432,8138987.999999999,1.0,5.0,15.0,24.0,151.0
12071040135,M1,65,12480000.0,148.8,0.9557,0.8337,0.6339,0.3839,0.0443,0.1219,0.1998,0.25,0.3839,0.5313,6630624.0,3.0,8.0,13.0,16.0,25.0
12071040135,C1,32,8960000.0,148.8,0.8947,0.7306,0.4908,0.2425,0.1053,0.1642,0.2397,0.2484,0.2425,0.3939,3529343.9999999995,3.0,5.0,8.0,8.0,8.0
12071040135,S1,19,6479000.0,148.8,0.8947,0.7306,0.4908,0.2425,0.1053,0.1642,0.2397,0.2484,0.2425,0.3939,2552078.0999999996,2.0,3.0,5.0,5.0,5.0
12071040130,W1,189,37422000.0,145.3,0.9731,0.8818,0.7077,0.4638,0.0269,0.0912,0.1742,0.2439,0.4638,0.605,22640310.0,5.0,17.0,33.0,46.0,88.0
12071040130,MH,109,5395500.0,145.3,0.9924,0.9661,0.8844,0.7567,0.0076,0.0264,0.0816,0.1277,0.7567,0.8293,4474488.15,1.0,3.0,9.0,14.0,82.0
12071040130,M1,36,6912000.0,145.3,0.9489,0.8162,0.6081,0.3582,0.0511,0.1327,0.2081,0.2499,0.3582,0.5066,3501619.2,2.0,5.0,7.0,9.0,13.0
12071040130,C1,18,5040000.0,145.3,0.8818,0.7077,0.4638,0.2217,0.1182,0.1742,0.2439,0.242,0.2217,0.3706,1867824.0,2.0,3.0,4.0,4.0,4.0
12071040130,S1,11,3751000.0,145.3,0.8818,0.7077,0.4638,0.2217,0.1182,0.1742,0.2439,0.242,0.2217,0.3706,1390120.5999999999,1.0,2.0,3.0,3.0,2.0
12071001917,W1,153,30294000.0,147.3,0.9754,0.8894,0.7209,0.4793,0.0246,0.086,0.1684,0.2416,0.4793,0.6187,18742897.8,4.0,13.0,26.0,37.0,73.0
12071001917,MH,88,4356000.0,147.3,0.9931,0.9686,0.891,0.7673,0.0069,0.0246,0.0776,0.1237,0.7673,0.8374,3647714.4000000004,1.0,2.0,7.0,11.0,68.0
12071001917,M1,29,5568000.0,147.3,0.9529,0.8264,0.623,0.3729,0.0471,0.1265,0.2034,0.2501,0.3729,0.5208,2899814.4000000004,1.0,4.0,6.0,7.0,11.0
12071001917,C1,15,4200000.0,147.3,0.8894,0.7209,0.4793,0.2335,0.1106,0.1684,0.2416,0.2458,0.2335,0.3839,1612380.0,2.0,3.0,4.0,4.0,4.0
12071001917,S1,9,3069000.0,147.3,0.8894,0.7209,0.4793,0.2335,0.1106,0.1684,0.2416,0.2458,0.2335,0.3839,1178189.1,1.0,2.0,2.0,2.0,2.0
12071010421,W1,266,52668000.0,154.3,0.9821,0.9124,0.7637,0.5322,0.0179,0.0697,0.1487,0.2315,0.5322,0.6642,34982085.6,5.0,19.0,40.0,62.0,142.0
12071010421,MH,153,7573500.0,154.3,0.995,0.9759,0.9111,0.8012,0.005,0.0191,0.0648,0.1099,0.8012,0.863,6535930.5,1.0,3.0,10.0,17.0,123.0
12071010421,M1,51,9792000.0,154.3,0.9646,0.8583,0.6722,0.424,0.0354,0.1063,0.1861,0.2482,0.424,0.5689,5570668.8,2.0,5.0,9.0,13.0,22.0
12071010421,C1,26,7280000.0,154.3,0.9124,0.7637,0.5322,0.276,0.0876,0.1487,0.2315,0.2561,0.276,0.4302,3131856.0,2.0,4.0,6.0,7.0,7.0
12071010421,S1,15,5115000.0,154.3,0.9124,0.7637,0.5322,0.276,0.0876,0.1487,0.2315,0.2561,0.276,0.4302,2200473.0,1.0,2.0,3.0,4.0,4.0
12071050322,W1,219,43362000.0,135.2,0.9575,0.836,0.6334,0.3833,0.0425,0.1214,0.2027,0.25,0.3833,0.531,23025222.0,9.0,27.0,44.0,55.0,84.0
12071050322,MH,127,6286500.0,135.2,0.9877,0.9501,0.8455,0.697,0.0123,0.0376,0.1046,0.1485,0.697,0.7824,4918557.6,2.0,5.0,13.0,19.0,89.0
12071050322,M1,42,8064000.0,135.2,0.9235,0.7565,0.5273,0.2846,0.0765,0.1669,0.2293,0.2426,0.2846,0.4322,3485260.8,3.0,7.0,10.0,10.0,12.0
12071050322,C1,21,5880000.0,135.2,0.836,0.6334,0.3833,0.1655,0.164,0.2027,0.25,0.2178,0.1655,0.3035,1784580.0,3.0,4.0,5.0,5.0,3.0
12071050322,S1,13,4433000.0,135.2,0.836,0.6334,0.3833,0.1655,0.164,0.2027,0.25,0.2178,0.1655,0.3035,1345415.5,2.0,3.0,3.0,3.0,2.0
12071010417,W1,145,28710000.0,153.4,0.9814,0.9097,0.7585,0.5255,0.0186,0.0716,0.1512,0.233,0.5255,0.6586,18908406.0,3.0,10.0,22.0,34.0,76.0
12071010417,MH,83,4108500.0,153.4,0.9948,0.9751,0.9088,0.7971,0.0052,0.0197,0.0663,0.1116,0.7971,0.86,3533310.0,0.0,2.0,6.0,9.0,66.0
12071010417,M1,28,5376000.0,153.4,0.9632,0.8545,0.6661,0.4175,0.0368,0.1087,0.1884,0.2486,0.4175,0.5628,3025612.8,1.0,3.0,5.0,7.0,12.0
12071010417,C1,14,3920000.0,153.4,0.9097,0.7585,0.5255,0.2705,0.0903,0.1512,0.233,0.255,0.2705,0.4243,1663256.0,1.0,2.0,3.0,4.0,4.0
12071010417,S1,8,2728000.0,153.4,0.9097,0.7585,0.5255,0.2705,0.0903,0.1512,0.233,0.255,0.2705,0.4243,1157490.4000000001,1.0,1.0,2.0,2.0,2.0
12071010419,W1,241,47718000.0,154.4,0.9822,0.9127,0.7643,0.5329,0.0178,0.0695,0.1484,0.2314,0.5329,0.6648,31722926.4,4.0,17.0,36.0,56.0,128.0
12071010419,MH,139,6880500.0,154.4,0.9951,0.976,0.9114,0.8017,0.0049,0.0191,0.0646,0.1097,0.8017,0.8634,5940623.699999999,1.0,3.0,9.0,15.0,111.0
12071010419,M1,46,8832000.0,154.4,0.9647,0.8587,0.6729,0.4248,0.0353,0.106,0.1859,0.2481,0.4248,0.5695,5029824.0,2.0,5.0,9.0,11.0,20.0
12071010419,C1,23,6440000.0,154.4,0.9127,0.7643,0.5329,0.2767,0.0873,0.1484,0.2314,0.2563,0.2767,0.4309,2774996.0,2.0,3.0,5.0,6.0,6.0
12071010419,S1,14,4774000.0,154.4,0.9127,0.7643,0.5329,0.2767,0.0873,0.1484,0.2314,0.2563,0.2767,0.4309,2057116.6,1.0,2.0,3.0,4.0,4.0
12071050212,W1,103,20394000.0,143.0,0.9701,0.8726,0.6918,0.4457,0.0299,0.0975,0.1807,0.2461,0.4457,0.5888,12007987.2,3.0,10.0,19.0,25.0,46.0
12071050212,MH,60,2970000.0,143.0,0.9915,0.9629,0.8765,0.7441,0.0085,0.0286,0.0865,0.1324,0.7441,0.8195,2433915.0,1.0,2.0,5.0,8.0,45.0
12071050212,M1,20,3840000.0,143.0,0.944,0.8038,0.5904,0.3413,0.056,0.1401,0.2134,0.2491,0.3413,0.49,1881600.0,1.0,3.0,4.0,5.0,7.0
12071050212,C1,10,2800000.0,143.0,0.8726,0.6918,0.4457,0.2084,0.1274,0.1807,0.2461,0.2373,0.2084,0.3553,994840.0,1.0,2.0,2.0,2.0,2.0
12071050212,S1,6,2046000.0,143.0,0.8726,0.6918,0.4457,0.2084,0.1274,0.1807,0.2461,0.2373,0.2084,0.3553,726943.8,1.0,1.0,1.0,1.0,1.0
12071050319,W1,619,122562000.0,141.0,0.9673,0.864,0.6775,0.4298,0.0327,0.1033,0.1865,0.2477,0.4298,0.5744,70399612.8,20.0,64.0,115.0,153.0,266.0
12071050319,MH,357,17671500.0,141.0,0.9907,0.96,0.8691,0.7326,0.0093,0.0307,0.0908,0.1365,0.7326,0.8106,14324517.9,3.0,11.0,32.0,49.0,262.0
12071050319,M1,119,22848000.0,141.0,0.9393,0.7925,0.5747,0.3267,0.0607,0.1467,0.2178,0.2481,0.3267,0.4754,10861939.2,7.0,17.0,26.0,30.0,39.0
12071050319,C1,60,16800000.0,141.0,0.864,0.6775,0.4298,0.1971,0.136,0.1865,0.2477,0.2328,0.1971,0.3419,5743920.0,8.0,11.0,15.0,14.0,12.0
12071050319,S1,36,12276000.0,141.0,0.864,0.6775,0.4298,0.1971,0.136,0.1865,0.2477,0.2328,0.1971,0.3419,4197164.399999999,5.0,7.0,9.0,8.0,7.0
12071050210,W1,150,29700000.0,139.4,0.9648,0.8567,0.6657,0.4171,0.0352,0.1081,0.191,0.2487,0.4171,0.5627,16712190.0,5.0,16.0,29.0,37.0,63.0
12071050210,MH,86,4257000.0,139.4,0.99,0.9575,0.863,0.7231,0.01,0.0325,0.0945,0.1399,0.7231,0.8032,3419222.4,1.0,3.0,8.0,12.0,62.0
12071050210,M1,29,5568000.0,139.4,0.9353,0.7831,0.5619,0.315,0.0647,0.1522,0.2211,0.2469,0.315,0.4636,2581324.8000000003,2.0,4.0,6.0,7.0,9.0
12071050210,C1,14,3920000.0,139.4,0.8567,0.6657,0.4171,0.1881,0.1433,0.191,0.2487,0.2289,0.1881,0.3313,1298696.0,2.0,3.0,3.0,3.0,3.0
12071050210,S1,9,3069000.0,139.4,0.8567,0.6657,0.4171,0.1881,0.1433,0.191,0.2487,0.2289,0.1881,0.3313,1016759.7,1.0,2.0,2.0,2.0,2.0
12071010107,W1,214,42372000.0,154.3,0.9821,0.9124,0.7637,0.5322,0.0179,0.0697,0.1487,0.2315,0.5322,0.6642,28143482.400000002,4.0,15.0,32.0,50.0,114.0
12071010107,MH,123,6088500.0,154.3,0.995,0.9759,0.9111,0.8012,0.005,0.0191,0.0648,0.1099,0.8012,0.863,5254375.5,1.0,2.0,8.0,14.0,99.0
12071010107,M1,41,7872000.0,154.3,0.9646,0.8583,0.6722,0.424,0.0354,0.1063,0.1861,0.2482,0.424,0.5689,4478380.8,1.0,4.0,8.0,10.0,17.0
12071010107,C1,21,5880000.0,154.3,0.9124,0.7637,0.5322,0.276,0.0876,0.1487,0.2315,0.2561,0.276,0.4302,2529576.0,2.0,3.0,5.0,5.0,6.0
12071010107,S1,12,4092000.0,154.3,0.9124,0.7637,0.5322,0.276,0.0876,0.1487,0.2315,0.2561,0.276,0.4302,1760378.4000000001,1.0,2.0,3.0,3.0,3.0
12071010423,W1,1046,207108000.0,155.1,0.9828,0.9148,0.7682,0.5381,0.0172,0.068,0.1465,0.2302,0.5381,0.6692,138596673.6,18.0,71.0,153.0,241.0,563.0
12071010423,MH,603,29848500.0,155.1,0.9952,0.9766,0.9132,0.8048,0.0048,0.0186,0.0635,0.1084,0.8048,0.8657,25839846.45,3.0,11.0,38.0,65.0,485.0
12071010423,M1,201,38592000.0,155.1,0.9657,0.8616,0.6775,0.4298,0.0343,0.1041,0.1841,0.2477,0.4298,0.5742,22159526.400000002,7.0,21.0,37.0,50.0,86.0
12071010423,C1,101,28280000.0,155.1,0.9148,0.7682,0.5381,0.281,0.0852,0.1465,0.2302,0.2571,0.281,0.4355,12315940.0,9.0,15.0,23.0,26.0,28.0
12071010423,S1,60,20460000.0,155.1,0.9148,0.7682,0.5381,0.281,0.0852,0.1465,0.2302,0.2571,0.281,0.4355,8910330.0,5.0,9.0,14.0,15.0,17.0
12071050325,W1,234,46332000.0,116.2,0.9013,0.7073,0.4634,0.2329,0.0987,0.194,0.244,0.2305,0.2329,0.3764,17439364.8,23.0,45.0,57.0,54.0,54.0
12071050325,MH,135,6682500.0,116.2,0.9693,0.8974,0.7385,0.5545,0.0307,0.0718,0.1589,0.184,0.5545,0.6638,4435843.5,4.0,10.0,21.0,25.0,75.0
12071050325,M1,45,8640000.0,116.2,0.8404,0.6035,0.3578,0.1582,0.1596,0.2368,0.2457,0.1996,0.1582,0.2873,2482272.0,7.0,11.0,11.0,9.0,7.0
12071050325,C1,22,6160000.0,116.2,0.7073,0.4634,0.2329,0.08,0.2927,0.244,0.2305,0.1528,0.08,0.1844,1135904.0,6.0,5.0,5.0,3.0,2.0
12071050325,S1,14,4774000.0,116.2,0.7073,0.4634,0.2329,0.08,0.2927,0.244,0.2305,0.1528,0.08,0.1844,880325.6000000001,4.0,3.0,3.0,2.0,1.0
12071001708,W1,92,18216000.0,150.3,0.9785,0.8999,0.74,0.5023,0.0215,0.0787,0.1599,0.2377,0.5023,0.6387,11634559.200000001,2.0,7.0,15.0,22.0,46.0
12071001708,MH,53,2623500.0,150.3,0.994,0.972,0.9001,0.7824,0.006,0.0221,0.0719,0.1177,0.7824,0.8489,2227089.15,0.0,1.0,4.0,6.0,41.0
12071001708,M1,18,3456000.0,150.3,0.9583,0.8408,0.6447,0.3949,0.0417,0.1175,0.1961,0.2498,0.3949,0.5417,1872115.2,1.0,2.0,4.0,4.0,7.0
12071001708,C1,9,2520000.0,150.3,0.8999,0.74,0.5023,0.2515,0.1001,0.1599,0.2377,0.2507,0.2515,0.4039,1017828.0,1.0,1.0,2.0,2.0,2.0
12071001708,S1,5,1705000.0,150.3,0.8999,0.74,0.5023,0.2515,0.1001,0.1599,0.2377,0.2507,0.2515,0.4039,688649.5,1.0,1.0,1.0,1.0,1.0
12071010309,W1,269,53262000.0,146.2,0.9741,0.8853,0.7137,0.4708,0.0259,0.0889,0.1716,0.2429,0.4708,0.6112,32553734.4,7.0,24.0,46.0,65.0,127.0
12071010309,MH,155,7672500.0,146.2,0.9927,0.9672,0.8874,0.7615,0.0073,0.0255,0.0798,0.1259,0.7615,0.833,6391192.5,1.0,4.0,12.0,20.0,118.0
12071010309,M1,52,9984000.0,146.2,0.9507,0.8209,0.6148,0.3648,0.0493,0.1299,0.206,0.25,0.3648,0.513,5121792.0,3.0,7.0,11.0,13.0,19.0
12071010309,C1,26,7280000.0,146.2,0.8853,0.7137,0.4708,0.227,0.1147,0.1716,0.2429,0.2438,0.227,0.3766,2741648.0,3.0,4.0,6.0,6.0,6.0
12071010309,S1,16,5456000.0,146.2,0.8853,0.7137,0.4708,0.227,0.1147,0.1716,0.2429,0.2438,0.227,0.3766,2054729.5999999999,2.0,3.0,4.0,4.0,4.0
12071010109,W1,391,77418000.0,155.8,0.9833,0.9167,0.7722,0.5432,0.0167,0.0666,0.1446,0.229,0.5432,0.6734,52133281.2,7.0,26.0,57.0,90.0,212.0
